"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.5793,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.5283,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.559,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.653,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",101.7742,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",101.8911,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",101.9626,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",101.99,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",102.0119,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",102.0647,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",102.1715,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",102.3212,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",102.4948,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",102.676,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",102.8267,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",102.8998,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",102.8247,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",102.53,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",101.9955,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",100.4392,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",93.77193,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",96.81043,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1965-12",100.9847,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.7409,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.4461,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-03",100.1529,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-04",99.87222,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-05",99.63947,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-06",99.44335,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-07",99.25268,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-08",99.06176,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-09",98.86742,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-10",98.69723,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-11",98.56281,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-12",98.45372,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-01",98.36124,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-02",98.2852,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-03",98.2197,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-04",98.1926,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-05",98.19618,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-06",98.23088,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-07",98.3221,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-08",98.4519,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-09",98.61251,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-10",98.77701,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-11",98.93675,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-12",99.09409,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-01",99.26385,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-02",99.44795,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-03",99.64449,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-04",99.8699,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.0881,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.2929,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.4894,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.6637,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.8233,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-10",100.9883,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.1692,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.3846,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-01",101.6245,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-02",101.8668,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-03",102.0826,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-04",102.2403,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-05",102.3202,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-06",102.3019,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-07",102.1911,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-08",101.9929,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-09",101.7035,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-10",101.3152,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-11",100.8561,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-12",100.3987,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-01",99.99612,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-02",99.67467,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-03",99.43321,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-04",99.25385,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-05",99.13037,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-06",99.07875,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-07",99.10175,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-08",99.17822,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.27386,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-10",99.35093,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-11",99.36066,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-12",99.27625,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-01",99.11478,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-02",98.91203,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-03",98.69572,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-04",98.50382,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-05",98.35839,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-06",98.24957,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-07",98.17707,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-08",98.1731,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-09",98.26669,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-10",98.46068,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-11",98.7274,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-12",99.01753,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-01",99.28459,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-02",99.52806,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-03",99.73225,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-04",99.92162,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-05",100.1302,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-06",100.357,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-07",100.598,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-08",100.8459,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-09",101.088,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-10",101.3192,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-11",101.5019,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-12",101.629,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-01",101.7022,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-02",101.734,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-03",101.7545,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-04",101.781,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-05",101.8106,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-06",101.8422,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-07",101.8634,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-08",101.8232,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.6989,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-10",101.5077,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-11",101.2832,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-12",101.089,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-01",100.9432,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-02",100.8112,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-03",100.6406,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-04",100.3936,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-05",100.0379,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-06",99.55461,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-07",98.93021,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-08",98.20693,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-09",97.46922,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-10",96.79388,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-11",96.2632,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-12",95.92221,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-01",95.77895,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-02",95.82492,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-03",96.03846,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-04",96.37788,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-05",96.78863,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-06",97.26994,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-07",97.86103,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-08",98.56599,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-09",99.3114,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-10",100.0217,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-11",100.6223,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-12",101.0575,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-01",101.303,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-02",101.3751,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-03",101.3036,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-04",101.1306,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-05",100.9084,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-06",100.6728,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.452,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.2234,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-09",99.98859,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-10",99.76675,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-11",99.59109,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-12",99.46581,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.37016,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.30087,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-03",99.2506,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-04",99.22433,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-05",99.22185,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-06",99.21384,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-07",99.2238,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-08",99.28723,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-09",99.41885,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-10",99.59556,
